timestamp,scheduler,mapping,ncpu,ngpu,N,NB,run_idx,ms,exit_code,gflops,rel_error
2025-08-12 11:12:00,dmda,4_cpu_only,4,0,1000,320,7,160,0,54.220000,6.970000e-02
2025-08-12 11:12:00,dmda,hybrid,3,1,1000,320,0,281,0,48.160000,6.970000e-02
2025-08-12 11:12:00,dmda,hybrid,3,1,1000,320,1,261,0,49.670000,6.970000e-02
2025-08-12 11:12:01,dmda,hybrid,3,1,1000,320,2,266,0,49.350000,6.970000e-02
2025-08-12 11:12:01,dmda,hybrid,3,1,1000,320,3,260,0,58.410000,6.970000e-02
2025-08-12 11:12:01,dmda,hybrid,3,1,1000,320,4,262,0,55.390000,6.970000e-02
2025-08-12 11:12:01,dmda,hybrid,3,1,1000,320,5,261,0,49.790000,6.970000e-02
2025-08-12 11:12:02,dmda,hybrid,3,1,1000,320,6,272,0,49.470000,6.970000e-02
2025-08-12 11:12:02,dmda,hybrid,3,1,1000,320,7,262,0,48.120000,6.970000e-02
2025-08-12 11:12:02,dmdas,hybrid,3,1,1000,320,0,264,0,50.190000,6.970000e-02
2025-08-12 11:12:03,dmdas,hybrid,3,1,1000,320,1,262,0,50.890000,6.970000e-02
2025-08-12 11:12:03,dmdas,hybrid,3,1,1000,320,2,262,0,54.550000,6.970000e-02
2025-08-12 11:12:03,dmdas,hybrid,3,1,1000,320,3,262,0,46.890000,6.970000e-02
2025-08-12 11:12:03,dmdas,hybrid,3,1,1000,320,4,262,0,54.570000,6.970000e-02
2025-08-12 11:12:04,dmdas,hybrid,3,1,1000,320,5,262,0,54.700000,6.970000e-02
2025-08-12 11:12:04,dmdas,hybrid,3,1,1000,320,6,261,0,50.990000,6.970000e-02
2025-08-12 11:12:04,dmdas,hybrid,3,1,1000,320,7,265,0,54.570000,6.970000e-02
2025-08-12 11:12:04,heteroprio,hybrid,3,1,1000,320,0,271,0,28.810000,6.970000e-02
2025-08-12 11:12:05,heteroprio,hybrid,3,1,1000,320,1,272,0,31.930000,6.970000e-02
2025-08-12 11:12:05,heteroprio,hybrid,3,1,1000,320,2,269,0,30.990000,6.970000e-02
2025-08-12 11:12:05,heteroprio,hybrid,3,1,1000,320,3,270,0,29.700000,6.970000e-02
2025-08-12 11:12:05,heteroprio,hybrid,3,1,1000,320,4,273,0,31.230000,6.970000e-02
2025-08-12 11:12:06,heteroprio,hybrid,3,1,1000,320,5,275,0,27.520000,6.970000e-02
2025-08-12 11:12:06,heteroprio,hybrid,3,1,1000,320,6,272,0,31.220000,6.970000e-02
2025-08-12 11:12:06,heteroprio,hybrid,3,1,1000,320,7,272,0,29.380000,6.970000e-02
2025-08-12 11:12:07,pheft,hybrid,3,1,1000,320,0,264,0,51.370000,6.970000e-02
2025-08-12 11:12:07,pheft,hybrid,3,1,1000,320,1,260,0,59.890000,6.970000e-02
2025-08-12 11:12:07,pheft,hybrid,3,1,1000,320,2,263,0,61.500000,6.970000e-02
2025-08-12 11:12:07,pheft,hybrid,3,1,1000,320,3,260,0,59.810000,6.970000e-02
2025-08-12 11:12:08,pheft,hybrid,3,1,1000,320,4,261,0,60.750000,6.970000e-02
2025-08-12 11:12:08,pheft,hybrid,3,1,1000,320,5,260,0,61.400000,6.970000e-02
2025-08-12 11:12:08,pheft,hybrid,3,1,1000,320,6,260,0,60.050000,6.970000e-02
2025-08-12 11:12:08,pheft,hybrid,3,1,1000,320,7,269,0,59.920000,6.970000e-02
2025-08-12 11:12:09,dm,4_cpu_only,4,0,1000,384,0,164,0,48.810000,8.030000e-02
2025-08-12 11:12:09,dm,4_cpu_only,4,0,1000,384,1,158,0,49.000000,8.030000e-02
2025-08-12 11:12:09,dm,4_cpu_only,4,0,1000,384,2,157,0,48.970000,8.030000e-02
2025-08-12 11:12:09,dm,4_cpu_only,4,0,1000,384,3,157,0,52.930000,8.030000e-02
2025-08-12 11:12:09,dm,4_cpu_only,4,0,1000,384,4,157,0,48.970000,8.030000e-02
2025-08-12 11:12:09,dm,4_cpu_only,4,0,1000,384,5,160,0,49.100000,8.030000e-02
2025-08-12 11:12:10,dm,4_cpu_only,4,0,1000,384,6,158,0,52.750000,8.030000e-02
2025-08-12 11:12:10,dm,4_cpu_only,4,0,1000,384,7,170,0,45.180000,8.030000e-02
2025-08-12 11:12:10,dmda,4_cpu_only,4,0,1000,384,0,160,0,48.570000,8.030000e-02
2025-08-12 11:12:10,dmda,4_cpu_only,4,0,1000,384,1,160,0,49.270000,8.030000e-02
2025-08-12 11:12:10,dmda,4_cpu_only,4,0,1000,384,2,162,0,53.090000,8.030000e-02
2025-08-12 11:12:10,dmda,4_cpu_only,4,0,1000,384,3,160,0,52.890000,8.030000e-02
2025-08-12 11:12:10,dmda,4_cpu_only,4,0,1000,384,4,160,0,52.860000,8.030000e-02
2025-08-12 11:12:11,dmda,4_cpu_only,4,0,1000,384,5,161,0,53.080000,8.030000e-02
2025-08-12 11:12:11,dmda,4_cpu_only,4,0,1000,384,6,158,0,48.980000,8.030000e-02
2025-08-12 11:12:11,dmda,4_cpu_only,4,0,1000,384,7,170,0,46.130000,8.030000e-02
2025-08-12 11:12:11,dmda,hybrid,3,1,1000,384,0,274,0,53.510000,8.030000e-02
2025-08-12 11:12:12,dmda,hybrid,3,1,1000,384,1,264,0,53.770000,8.030000e-02
2025-08-12 11:12:12,dmda,hybrid,3,1,1000,384,2,263,0,53.750000,8.030000e-02
2025-08-12 11:12:12,dmda,hybrid,3,1,1000,384,3,265,0,53.810000,8.030000e-02
2025-08-12 11:12:12,dmda,hybrid,3,1,1000,384,4,265,0,47.140000,8.030000e-02
2025-08-12 11:12:13,dmda,hybrid,3,1,1000,384,5,265,0,53.560000,8.030000e-02
2025-08-12 11:12:13,dmda,hybrid,3,1,1000,384,6,265,0,53.080000,8.030000e-02
2025-08-12 11:12:13,dmda,hybrid,3,1,1000,384,7,265,0,52.740000,8.030000e-02
2025-08-12 11:12:13,dmdas,hybrid,3,1,1000,384,0,268,0,53.110000,8.030000e-02
2025-08-12 11:12:14,dmdas,hybrid,3,1,1000,384,1,266,0,51.670000,8.030000e-02
2025-08-12 11:12:14,dmdas,hybrid,3,1,1000,384,2,266,0,53.800000,8.030000e-02
2025-08-12 11:12:14,dmdas,hybrid,3,1,1000,384,3,265,0,53.720000,8.030000e-02
2025-08-12 11:12:14,dmdas,hybrid,3,1,1000,384,4,263,0,53.500000,8.030000e-02
2025-08-12 11:12:15,dmdas,hybrid,3,1,1000,384,5,266,0,52.300000,8.030000e-02
2025-08-12 11:12:15,dmdas,hybrid,3,1,1000,384,6,264,0,53.320000,8.030000e-02
2025-08-12 11:12:15,dmdas,hybrid,3,1,1000,384,7,265,0,53.560000,8.030000e-02
2025-08-12 11:12:15,heteroprio,hybrid,3,1,1000,384,0,273,0,28.070000,8.030000e-02
2025-08-12 11:12:16,heteroprio,hybrid,3,1,1000,384,1,270,0,30.320000,8.030000e-02
2025-08-12 11:12:16,heteroprio,hybrid,3,1,1000,384,2,268,0,38.760000,8.030000e-02
2025-08-12 11:12:16,heteroprio,hybrid,3,1,1000,384,3,270,0,27.840000,8.030000e-02
2025-08-12 11:12:17,heteroprio,hybrid,3,1,1000,384,4,270,0,31.730000,8.030000e-02
2025-08-12 11:12:17,heteroprio,hybrid,3,1,1000,384,5,271,0,28.960000,8.030000e-02
2025-08-12 11:12:17,heteroprio,hybrid,3,1,1000,384,6,270,0,27.870000,8.030000e-02
2025-08-12 11:12:17,heteroprio,hybrid,3,1,1000,384,7,269,0,27.620000,8.030000e-02
2025-08-12 11:12:18,pheft,hybrid,3,1,1000,384,0,266,0,52.740000,8.030000e-02
2025-08-12 11:12:18,pheft,hybrid,3,1,1000,384,1,262,0,53.780000,8.030000e-02
2025-08-12 11:12:18,pheft,hybrid,3,1,1000,384,2,261,0,53.750000,8.030000e-02
2025-08-12 11:12:18,pheft,hybrid,3,1,1000,384,3,262,0,53.860000,8.030000e-02
2025-08-12 11:12:19,pheft,hybrid,3,1,1000,384,4,265,0,53.750000,8.030000e-02
2025-08-12 11:12:19,pheft,hybrid,3,1,1000,384,5,261,0,53.850000,8.030000e-02
2025-08-12 11:12:19,pheft,hybrid,3,1,1000,384,6,261,0,54.140000,8.030000e-02
2025-08-12 11:12:19,pheft,hybrid,3,1,1000,384,7,265,0,53.410000,8.030000e-02
2025-08-12 11:12:20,dm,4_cpu_only,4,0,1000,448,0,166,0,43.790000,9.230000e-02
2025-08-12 11:12:20,dm,4_cpu_only,4,0,1000,448,1,162,0,41.770000,9.230000e-02
2025-08-12 11:12:20,dm,4_cpu_only,4,0,1000,448,2,161,0,40.980000,9.230000e-02
2025-08-12 11:12:20,dm,4_cpu_only,4,0,1000,448,3,159,0,44.030000,9.230000e-02
2025-08-12 11:12:20,dm,4_cpu_only,4,0,1000,448,4,158,0,41.290000,9.230000e-02
2025-08-12 11:12:20,dm,4_cpu_only,4,0,1000,448,5,159,0,44.060000,9.230000e-02
